https://www.bpmco.com/property/330-29th-st/,House (330),3,2,Location:330 29th St.,Neighborhood:South of Campus,Pets:Cats Negotiable,Zoning:3,3525
https://www.bpmco.com/property/3565-moorhead-ave/,House (3565),4,2,Location:3565 Moorhead Ave,Neighborhood:South of Campus,Pets:Cats Negotiable,Zoning:3,3900
https://www.bpmco.com/property/3485-hayden-place/,Unit #1,1,1,Location:3485 Hayden Place,Neighborhood:North of Campus,Pets:Negotiable,Zoning:4,1345
https://www.bpmco.com/property/1091-sycamore-ave/,1091 Sycamore,2,2,Location:1091 Sycamore Ave,Neighborhood:East of Campus,Pets:Pets,Zoning:4,2420
https://www.bpmco.com/property/3393-madison-ave/,Unit #W229,1,1,Location:3393 Madison Ave,Neighborhood:East of Campus,Pets:No Pets,Zoning:4,1495
https://www.bpmco.com/property/3515-hayden-pl/,Unit #2,1,1,Location:3515 Hayden Pl.,Neighborhood:North of Campus,Pets:Negotiable,Zoning:4,1345
https://www.bpmco.com/property/1115-35th-st/,Unit #D,3,5,Location:1115 35th St,Neighborhood:East of Campus,Pets:No Pets,Zoning:4,2535
https://www.bpmco.com/property/meadows-apartments-boulder-4440-laguna-pl/,Unit #104,1,1,Location:4440 Laguna Pl.,Neighborhood:East of Campus,Pets:Negotiable,Zoning:2-4,1495
https://www.bpmco.com/property/1093-10th-street/,House (1093),4,5,Location:1093 10th Street,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:3,5635
https://www.bpmco.com/property/1128-lincoln-pl/,House (1128),4,3,Location:1128 Lincoln Pl.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:4,5400
https://www.bpmco.com/property/1130-12-12th-st/,1130 1/2 12th St.,2,5,Location:1130 1/2 12th St.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:4,3190
https://www.bpmco.com/property/1130-12th-st/,Unit #3,2,1,Location:1130 12th St.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:4,2645
https://www.bpmco.com/property/3725-moorhead-ave/,House (3725),5,3,Location:3725 Moorhead Ave.,Neighborhood:South of Campus,Pets:No Pets,Zoning:3,4600
https://www.bpmco.com/property/1138-12th-st/,Unit #2,3,1,Location:1138 12th St.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:4,3945
https://www.bpmco.com/property/3805-moorhead-ave/,House (3805),4,2,Location:3805 Moorhead Ave.,Neighborhood:South of Campus,Pets:Negotiable,Zoning:3,4140
https://www.bpmco.com/property/1105-11th-st/,Unit #01,3,1,Location:1105 11th St.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:3-4,4325
https://www.bpmco.com/property/4235-moorhead-ave/,House (4235),5,3,Location:4235 Moorhead Ave.,Neighborhood:South of Campus,Pets:No Pets,Zoning:3,4625
https://www.bpmco.com/property/3977-fuller-court/,House (3977),3,2,Location:3977 Fuller Court,Neighborhood:South of Campus,Pets:Pets,Zoning:3,3375
https://www.bpmco.com/property/1125-grandview-ave/,Unit #03,1,1,Location:1125 Grandview Ave.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:1-4,1575
https://www.bpmco.com/property/3865-moorhead-ave/,House (3865),5,3,Location:3865 Moorhead Ave.,Neighborhood:South of Campus,Pets:No Pets,Zoning:3,4600
https://www.bpmco.com/property/3850-broadway-22/,3850 Broadway #22,3,5,Location:3850 Broadway #22,Neighborhood:North of Campus,Pets:Negotiable,Zoning:4,3150
https://www.bpmco.com/property/private-4-bedroom-home-south-boulder-385-martin-dr/,House (385),4,1,Location:385 Martin Dr.,Neighborhood:South of Campus,Pets:No Pets,Zoning:3,3740
https://www.bpmco.com/property/4020-new-haven-ct/,4020 New Haven Ct.,5,4,Location:4020 New Haven Ct.,Neighborhood:North of Campus,Pets:Negotiable,Zoning:3,4490
https://www.bpmco.com/property/426-saint-ida-circle/,426 Saint Ida Circle,4,3,Location:426 Saint Ida Circle,Neighborhood:Outside Boulder,Pets:Pets,Zoning:,3390
https://www.bpmco.com/property/1000-aurora-ave/,House (1000 Aurora),5,3,Location:1000 Aurora Ave.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:6,6125
https://www.bpmco.com/property/3440-colorado-ave/,Unit #101,1,1,Location:3440 Colorado Ave.,Neighborhood:East of Campus,Pets:Negotiable,Zoning:2-4,1325
https://www.bpmco.com/property/1008-marine-st/,Unit #5,1,1,Location:1008 Marine St.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:4,1745
https://www.bpmco.com/property/1005-12th-street/,Unit #101,4,4,Location:1005 12th Street,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:4,6695
https://www.bpmco.com/property/1018-marine-st/,Unit #3,1,1,Location:1018 Marine St.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:4,1700
https://www.bpmco.com/property/1025-sycamore-ave/,1025 Sycamore Ave,3,5,Location:1025 Sycamore,Neighborhood:East of Campus,Pets:Negotiable,Zoning:4,2290
https://www.bpmco.com/property/1026-pine-st/,1026 1/2 Pine St.,2,1,Location:1026 Pine St.,Neighborhood:North of Campus,Pets:Cats Negotiable,Zoning:4,2150
https://www.bpmco.com/property/3992-fuller-court/,House (3992),3,5,Location:3992 Fuller Court,Neighborhood:South of Campus,Pets:Negotiable,Zoning:3,3145
https://www.bpmco.com/property/1028-pine-st/,1028 1/2 Pine St.,2,1,Location:1028 Pine St.,Neighborhood:North of Campus,Pets:Cats Negotiable,Zoning:4,1895
https://www.bpmco.com/property/1100-28th-st/,Unit #04,1,1,Location:1100 28th St.,Neighborhood:East of Campus,Pets:Cats Negotiable,Zoning:2-4,1510
https://www.bpmco.com/property/1071-13th-st/,1071 13th St.,1,1,Location:1071 13th St.,Neighborhood:West of Campus (The Hill),Pets:Cats Negotiable,Zoning:4,1775
https://www.bpmco.com/property/1038-14th-st/,1038 14th St.,2,5,Location:1038 14th St.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:2,2590
https://www.bpmco.com/property/1034-spruce-st/,Unit #2,2,1,Location:1034 Spruce St.,Neighborhood:North of Campus,Pets:Cats Negotiable,Zoning:1-4,2075
https://www.bpmco.com/property/1036-14th-st/,Unit #3,1,1,Location:1036 14th St.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:2,1745
https://www.bpmco.com/property/1073-13th-st/,Unit #A,2,1,Location:1073 13th St.,Neighborhood:West of Campus (The Hill),Pets:Cats Negotiable,Zoning:4,3145
https://www.bpmco.com/property/1067-sycamore-ave/,1067 Sycamore,3,2,Location:1067 Sycamore,Neighborhood:East of Campus,Pets:Pets,Zoning:4,2925
https://www.bpmco.com/property/1053-12th-st/,1053 12th Street,5,2,Location:1053 12th St.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:4,6975
https://www.bpmco.com/property/1090-lincoln-place/,1090 (upper),7,3,Location:1090 Lincoln Place,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:7,9765
https://www.bpmco.com/property/1089-sycamore-ave/,1089 Sycamore,2,2,Location:1089 Sycamore Ave,Neighborhood:East of Campus,Pets:Pets,Zoning:4,2420
https://www.bpmco.com/property/1040-14th-st/,1040 14th St.,7,2,Location:1040 14th St.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:6,8750
https://www.bpmco.com/property/1087-sycamore-ave/,1087 Sycamore,3,2,Location:,Neighborhood:East of Campus,Pets:Pets,Zoning:4,2925
https://www.bpmco.com/property/1020-13th-st/,Unit #01,1,1,Location:1020 13th St.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:2,1635
https://www.bpmco.com/property/3005-moorhead-ave/,House (3005),3,1,Location:3005 Moorhead Ave.,Neighborhood:South of Campus,Pets:Negotiable,Zoning:3,3910
https://www.bpmco.com/property/3165-dentonave/,3165 Denton,3,5,Location:3165 Denton,Neighborhood:East of Campus,Pets:Negotiable,Zoning:3,2940
https://www.bpmco.com/property/1085-marine-st/,Unit #7,1,1,Location:1085 Marine St.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:2-4,1575
https://www.bpmco.com/property/315-saint-ida/,House (315),4,5,Location:315 Saint Ida,Neighborhood:Outside Boulder,Pets:Negotiable,Zoning:N/A,3390
https://www.bpmco.com/property/3035-denton-ave/,3035 Denton Ave,3,2,Location:3035 Denton Ave,Neighborhood:East of Campus,Pets:No Pets,Zoning:3,2700
https://www.bpmco.com/property/3009-madison-ave/,Building I - Unit #308,1,1,Location:3009 Madison Ave.,Neighborhood:East of Campus,Pets:No Pets,Zoning:2,1615
https://www.bpmco.com/property/3153-broadway-st/,3153 Broadway St,2,1,Location:3153 Broadway St,Neighborhood:North of Campus,Pets:Negotiable,Zoning:3,2725
https://www.bpmco.com/property/3155-arnett-st/,Unit #101,2,1,Location:3155 Arnett St.,Neighborhood:North of Campus,Pets:Pets,Zoning:4,1825
https://www.bpmco.com/property/3161-madison-ave/,Unit #O202,2,5,Location:3161 Madison Ave,Neighborhood:East of Campus,Pets:No Pets,Zoning:4,2315
https://www.bpmco.com/property/3075-broadway-st/,Unit #A,1,1,Location:3075 Broadway St.,Neighborhood:North of Campus,Pets:Cats Negotiable,Zoning:2-4,1275
https://www.bpmco.com/property/3150-madison-ave/,Unit 2,1,1,Location:3150 Madison Ave,Neighborhood:East of Campus,Pets:No Pets,Zoning:2-4,1475
